order_id;customer_id;order_date;delivery_due_date;priority_level;total_weight_kg;total_volume_cbm;pallet_count;goods_type;material;plant;storage_location;goods_sensitivity;pickup_location_id;delivery_location_id;promised_eta;order_status;price
ORD-0009262_V2;CUST-00871;2026-02-22;2026-02-24;High;2484;12,5;18;Pharma;MAT-8218;CHE-PLANT;SL-14;Fragile;WH-CHE-01;WH-KOL-01;2026-02-24 06:00;Confirmed;385372
ORD-0003704_V2;CUST-00361;2026-01-30;2026-02-01;Low;2818;23,63;5;Electronics;MAT-1503;BAN-PLANT;SL-6;Temperature Controlled;WH-BAN-01;WH-DEL-01;2026-02-01 06:00;Confirmed;385010
ORD-0000995_V2;CUST-02651;2026-02-20;2026-02-22;Low;1309;13,81;25;Machinery;MAT-4148;IND-PLANT;SL-9;Normal;WH-IND-01;WH-MUM-01;2026-02-22 06:00;Confirmed;743678
ORD-0009365_V2;CUST-02918;2026-03-27;2026-03-29;Low;2812;14,33;21;Pharma;MAT-1920;KOL-PLANT;SL-15;Fragile;WH-KOL-01;WH-BHU-01;2026-03-29 06:00;Confirmed;769929
ORD-0006335_V2;CUST-01919;2026-02-05;2026-02-07;High;981;9,12;26;Electronics;MAT-4105;MUM-PLANT;SL-13;Normal;WH-MUM-01;WH-SUR-01;2026-02-07 06:00;Confirmed;265988
ORD-0001555_V2;CUST-00913;2026-02-26;2026-02-28;Medium;623;24,25;6;Textiles;MAT-6678;DEL-PLANT;SL-1;Normal;WH-DEL-01;WH-MUM-01;2026-02-28 06:00;Confirmed;80544
ORD-0004672_V2;CUST-02189;2026-02-08;2026-02-10;Low;2976;3,48;23;Textiles;MAT-9934;PAT-PLANT;SL-15;Temperature Controlled;WH-PAT-01;WH-KOL-01;2026-02-10 06:00;Confirmed;738890
ORD-0009145_V2;CUST-01521;2026-03-12;2026-03-14;Low;748;14,29;6;Auto Parts;MAT-4999;IND-PLANT;SL-10;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-03-14 06:00;Confirmed;589688
ORD-0003773_V2;CUST-01957;2026-02-23;2026-02-25;High;2291;23,64;28;Steel;MAT-7090;RAN-PLANT;SL-7;Fragile;WH-RAN-01;WH-DEL-01;2026-02-25 06:00;Confirmed;274581
ORD-0009230_V2;CUST-01339;2026-04-01;2026-04-03;High;2181;12,24;13;Steel;MAT-6530;DEL-PLANT;SL-13;Fragile;WH-DEL-01;WH-MUM-01;2026-04-03 06:00;Confirmed;467423
ORD-0011300_V2;CUST-01422;2026-02-02;2026-02-04;Low;1170;24,08;17;Steel;MAT-2049;BAN-PLANT;SL-9;Temperature Controlled;WH-BAN-01;WH-MYS-01;2026-02-04 06:00;Confirmed;68942
ORD-0010961_V2;CUST-01397;2026-02-13;2026-02-15;Medium;3615;22,19;1;Steel;MAT-6693;CHE-PLANT;SL-15;Temperature Controlled;WH-CHE-01;WH-HYD-01;2026-02-15 06:00;Confirmed;351503
ORD-0007045_V2;CUST-00668;2026-01-13;2026-01-15;High;3513;21,78;19;Electronics;MAT-5914;IND-PLANT;SL-3;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-01-15 06:00;Confirmed;585893
ORD-0003560_V2;CUST-00274;2026-01-10;2026-01-12;High;3300;11,09;3;Textiles;MAT-7299;MUM-PLANT;SL-10;Temperature Controlled;WH-MUM-01;WH-SUR-01;2026-01-12 06:00;Confirmed;117352
ORD-0006067_V2;CUST-02683;2026-03-25;2026-03-27;High;2923;4,28;26;Pharma;MAT-4028;HYD-PLANT;SL-4;Hazardous;WH-HYD-01;WH-VIZ-01;2026-03-27 06:00;Confirmed;452497
ORD-0002849_V2;CUST-00108;2026-01-09;2026-01-11;High;1776;9,57;5;Textiles;MAT-5675;GUW-PLANT;SL-9;Hazardous;WH-GUW-01;WH-SIL-01;2026-01-11 06:00;Confirmed;546459
ORD-0006193_V2;CUST-02040;2026-03-13;2026-03-15;Medium;265;15,1;28;FMCG;MAT-3668;AHM-PLANT;SL-13;Temperature Controlled;WH-AHM-01;WH-JAI-01;2026-03-15 06:00;Confirmed;692463
ORD-0009810_V2;CUST-01049;2026-01-15;2026-01-17;Medium;1269;2,89;27;Textiles;MAT-8821;MUM-PLANT;SL-6;Hazardous;WH-MUM-01;WH-SUR-01;2026-01-17 06:00;Confirmed;498153
ORD-0006811_V2;CUST-01662;2026-01-08;2026-01-10;Medium;3975;1,42;11;Textiles;MAT-5121;CHE-PLANT;SL-7;Fragile;WH-CHE-01;WH-HYD-01;2026-01-10 06:00;Confirmed;413175
ORD-0002514_V2;CUST-02318;2026-03-29;2026-03-31;Low;574;24,92;23;FMCG;MAT-1729;KOL-PLANT;SL-4;Hazardous;WH-KOL-01;WH-GUW-01;2026-03-31 06:00;Confirmed;470813
ORD-0008337_V2;CUST-02302;2026-01-06;2026-01-08;Medium;1659;9,71;29;Machinery;MAT-5666;CHE-PLANT;SL-14;Fragile;WH-CHE-01;WH-KOL-01;2026-01-08 06:00;Confirmed;702405
ORD-0001464_V2;CUST-02375;2026-02-20;2026-02-22;High;609;8,13;24;FMCG;MAT-5368;KOL-PLANT;SL-2;Normal;WH-KOL-01;WH-GUW-01;2026-02-22 06:00;Confirmed;735058
ORD-0010485_V2;CUST-00734;2026-03-21;2026-03-23;Low;2357;1,9;25;Machinery;MAT-6003;MUM-PLANT;SL-15;Temperature Controlled;WH-MUM-01;WH-SUR-01;2026-03-23 06:00;Confirmed;511416
ORD-0004202_V2;CUST-00754;2026-03-09;2026-03-11;High;2963;8,9;9;Steel;MAT-6002;BAN-PLANT;SL-11;Normal;WH-BAN-01;WH-CHE-01;2026-03-11 06:00;Confirmed;652957
ORD-0010270_V2;CUST-02919;2026-01-16;2026-01-18;Medium;206;2,39;6;Pharma;MAT-4981;IND-PLANT;SL-2;Hazardous;WH-IND-01;WH-MUM-01;2026-01-18 06:00;Confirmed;330369
ORD-0006632_V2;CUST-00896;2026-03-26;2026-03-28;High;1807;21,02;29;FMCG;MAT-1381;DEL-PLANT;SL-10;Hazardous;WH-DEL-01;WH-JAI-01;2026-03-28 06:00;Confirmed;392504
ORD-0002836_V2;CUST-01651;2026-03-06;2026-03-08;High;833;8,64;14;Pharma;MAT-4100;CHE-PLANT;SL-9;Fragile;WH-CHE-01;WH-HYD-01;2026-03-08 06:00;Confirmed;354996
ORD-0011083_V2;CUST-00196;2026-01-01;2026-01-03;Medium;2354;17,68;11;FMCG;MAT-8511;MUM-PLANT;SL-7;Temperature Controlled;WH-MUM-01;WH-AHM-01;2026-01-03 06:00;Confirmed;461628
ORD-0008631_V2;CUST-02797;2026-02-27;2026-03-01;Medium;2379;21,09;29;Pharma;MAT-8856;DEL-PLANT;SL-5;Normal;WH-DEL-01;WH-KOL-01;2026-03-01 06:00;Confirmed;374262
ORD-0002234_V2;CUST-01539;2026-02-02;2026-02-04;Medium;3996;8,32;4;Steel;MAT-4556;MUM-PLANT;SL-4;Normal;WH-MUM-01;WH-PUN-01;2026-02-04 06:00;Confirmed;782247
ORD-0003051_V2;CUST-00058;2026-01-16;2026-01-18;High;2344;23,43;3;Auto Parts;MAT-2211;BAN-PLANT;SL-3;Normal;WH-BAN-01;WH-HYD-01;2026-01-18 06:00;Confirmed;674475
ORD-0011031_V2;CUST-01369;2026-01-14;2026-01-16;Low;1859;1,07;1;Auto Parts;MAT-6661;DEL-PLANT;SL-4;Temperature Controlled;WH-DEL-01;WH-KOL-01;2026-01-16 06:00;Confirmed;119181
ORD-0004682_V2;CUST-01117;2026-01-07;2026-01-09;Low;1265;8,4;2;Electronics;MAT-3686;DEL-PLANT;SL-4;Temperature Controlled;WH-DEL-01;WH-JAI-01;2026-01-09 06:00;Confirmed;406946
ORD-0000401_V2;CUST-02513;2026-03-08;2026-03-10;High;2033;7,63;16;Steel;MAT-9548;BAN-PLANT;SL-14;Hazardous;WH-BAN-01;WH-HYD-01;2026-03-10 06:00;Confirmed;596868
ORD-0003861_V2;CUST-00341;2026-01-22;2026-01-24;Low;2886;1,38;29;Pharma;MAT-4947;CHE-PLANT;SL-4;Fragile;WH-CHE-01;WH-HYD-01;2026-01-24 06:00;Confirmed;289764
ORD-0011645_V2;CUST-01906;2026-01-02;2026-01-04;Medium;1130;13,14;17;Machinery;MAT-7212;IND-PLANT;SL-3;Fragile;WH-IND-01;WH-MUM-01;2026-01-04 06:00;Confirmed;271582
ORD-0003873_V2;CUST-01995;2026-02-15;2026-02-17;High;3830;5,18;6;Auto Parts;MAT-1006;RAN-PLANT;SL-2;Fragile;WH-RAN-01;WH-DEL-01;2026-02-17 06:00;Confirmed;290187
ORD-0004882_V2;CUST-00399;2026-01-15;2026-01-17;Medium;3884;19,32;24;Auto Parts;MAT-4895;DEL-PLANT;SL-3;Normal;WH-DEL-01;WH-JAI-01;2026-01-17 06:00;Confirmed;792523
ORD-0005187_V2;CUST-01570;2026-01-27;2026-01-29;Low;2409;4,76;8;Pharma;MAT-3418;CHE-PLANT;SL-14;Fragile;WH-CHE-01;WH-KOL-01;2026-01-29 06:00;Confirmed;735277
ORD-0006201_V2;CUST-00892;2026-03-28;2026-03-30;Low;1382;10,26;3;Auto Parts;MAT-6688;BAN-PLANT;SL-14;Hazardous;WH-BAN-01;WH-HYD-01;2026-03-30 06:00;Confirmed;211592
ORD-0002805_V2;CUST-01500;2026-03-19;2026-03-21;Medium;2225;10,93;15;Auto Parts;MAT-8720;DEL-PLANT;SL-8;Fragile;WH-DEL-01;WH-MUM-01;2026-03-21 06:00;Confirmed;253628
ORD-0006985_V2;CUST-02904;2026-01-09;2026-01-11;High;208;8,78;28;Electronics;MAT-1956;MUM-PLANT;SL-8;Fragile;WH-MUM-01;WH-SUR-01;2026-01-11 06:00;Confirmed;321014
ORD-0004092_V2;CUST-01424;2026-02-19;2026-02-21;High;3997;20;14;Machinery;MAT-4051;HYD-PLANT;SL-4;Temperature Controlled;WH-HYD-01;WH-VIZ-01;2026-02-21 06:00;Confirmed;771195
ORD-0004609_V2;CUST-01897;2026-02-22;2026-02-24;High;2980;11,95;12;Pharma;MAT-2288;MUM-PLANT;SL-11;Normal;WH-MUM-01;WH-PUN-01;2026-02-24 06:00;Confirmed;163381
ORD-0001024_V2;CUST-00005;2026-01-03;2026-01-05;High;1854;23,42;1;Machinery;MAT-8468;GUW-PLANT;SL-4;Normal;WH-GUW-01;WH-SIL-01;2026-01-05 06:00;Confirmed;297790
ORD-0003299_V2;CUST-01599;2026-02-02;2026-02-04;Low;2864;17,93;29;Steel;MAT-5749;GUW-PLANT;SL-12;Normal;WH-GUW-01;WH-SIL-01;2026-02-04 06:00;Confirmed;742463
ORD-0009536_V2;CUST-01823;2026-03-27;2026-03-29;High;2401;6,1;2;Textiles;MAT-4374;CHE-PLANT;SL-11;Fragile;WH-CHE-01;WH-HYD-01;2026-03-29 06:00;Confirmed;414255
ORD-0008470_V2;CUST-01708;2026-01-13;2026-01-15;High;3490;7,36;26;Textiles;MAT-9604;IND-PLANT;SL-12;Hazardous;WH-IND-01;WH-MUM-01;2026-01-15 06:00;Confirmed;498645
ORD-0000060_V2;CUST-02324;2026-03-28;2026-03-30;High;3869;10,82;13;Electronics;MAT-7759;MUM-PLANT;SL-15;Normal;WH-MUM-01;WH-SUR-01;2026-03-30 06:00;Confirmed;63500
ORD-0009481_V2;CUST-02381;2026-01-15;2026-01-17;Low;2247;4,99;17;Machinery;MAT-1964;DEL-PLANT;SL-8;Hazardous;WH-DEL-01;WH-KOL-01;2026-01-17 06:00;Confirmed;536064
ORD-0007640_V2;CUST-02807;2026-03-07;2026-03-09;Medium;1654;6,6;6;Pharma;MAT-1736;KOL-PLANT;SL-13;Hazardous;WH-KOL-01;WH-BHU-01;2026-03-09 06:00;Confirmed;571429
ORD-0005759_V2;CUST-00975;2026-01-11;2026-01-13;Medium;1581;24,85;6;Steel;MAT-6409;MUM-PLANT;SL-13;Hazardous;WH-MUM-01;WH-PUN-01;2026-01-13 06:00;Confirmed;548802
ORD-0004983_V2;CUST-01962;2026-01-01;2026-01-03;Medium;2729;10,47;15;Textiles;MAT-4639;MUM-PLANT;SL-5;Temperature Controlled;WH-MUM-01;WH-AHM-01;2026-01-03 06:00;Confirmed;562477
ORD-0009841_V2;CUST-02979;2026-01-13;2026-01-15;High;1630;20,71;19;Steel;MAT-9065;PUN-PLANT;SL-8;Normal;WH-PUN-01;WH-NAG-01;2026-01-15 06:00;Confirmed;128800
ORD-0001329_V2;CUST-02401;2026-02-07;2026-02-09;Medium;578;3,12;3;Steel;MAT-4650;BAN-PLANT;SL-3;Fragile;WH-BAN-01;WH-DEL-01;2026-02-09 06:00;Confirmed;74845
ORD-0006661_V2;CUST-02414;2026-03-23;2026-03-25;High;1013;23,71;19;Textiles;MAT-5012;CHE-PLANT;SL-8;Temperature Controlled;WH-CHE-01;WH-HYD-01;2026-03-25 06:00;Confirmed;791646
ORD-0003352_V2;CUST-01015;2026-01-26;2026-01-28;Medium;3763;15,52;13;Textiles;MAT-1821;BAN-PLANT;SL-15;Normal;WH-BAN-01;WH-CHE-01;2026-01-28 06:00;Confirmed;471927
ORD-0011986_V2;CUST-02282;2026-03-23;2026-03-25;High;263;8,98;20;Pharma;MAT-3210;CHE-PLANT;SL-5;Temperature Controlled;WH-CHE-01;WH-HYD-01;2026-03-25 06:00;Confirmed;639710
ORD-0000169_V2;CUST-02151;2026-03-27;2026-03-29;High;2240;21,95;24;Textiles;MAT-4362;LUC-PLANT;SL-3;Hazardous;WH-LUC-01;WH-DEL-01;2026-03-29 06:00;Confirmed;133143
ORD-0003280_V2;CUST-02758;2026-02-15;2026-02-17;Medium;338;22,97;15;Auto Parts;MAT-7860;DEL-PLANT;SL-1;Temperature Controlled;WH-DEL-01;WH-MUM-01;2026-02-17 06:00;Confirmed;195579
ORD-0010224_V2;CUST-01354;2026-03-16;2026-03-18;High;2328;11,5;9;Textiles;MAT-1909;GUW-PLANT;SL-2;Temperature Controlled;WH-GUW-01;WH-SIL-01;2026-03-18 06:00;Confirmed;452973
ORD-0005666_V2;CUST-01905;2026-01-11;2026-01-13;Medium;299;7,57;11;Pharma;MAT-3309;PUN-PLANT;SL-2;Hazardous;WH-PUN-01;WH-NAG-01;2026-01-13 06:00;Confirmed;274280
ORD-0011090_V2;CUST-01127;2026-01-14;2026-01-16;High;436;21,7;12;Textiles;MAT-5165;KOL-PLANT;SL-8;Temperature Controlled;WH-KOL-01;WH-BHU-01;2026-01-16 06:00;Confirmed;371767
ORD-0007767_V2;CUST-01351;2026-01-31;2026-02-02;Low;1294;8,41;15;Machinery;MAT-7585;HYD-PLANT;SL-12;Hazardous;WH-HYD-01;WH-VIZ-01;2026-02-02 06:00;Confirmed;578362
ORD-0001551_V2;CUST-01041;2026-02-20;2026-02-22;Medium;3786;7,75;4;Machinery;MAT-4728;BAN-PLANT;SL-2;Hazardous;WH-BAN-01;WH-HYD-01;2026-02-22 06:00;Confirmed;72169
ORD-0001010_V2;CUST-02391;2026-03-23;2026-03-25;Low;3675;21,83;18;Electronics;MAT-8520;MUM-PLANT;SL-12;Fragile;WH-MUM-01;WH-SUR-01;2026-03-25 06:00;Confirmed;741452
ORD-0008491_V2;CUST-02492;2026-03-20;2026-03-22;Medium;3492;18,42;26;Textiles;MAT-5078;PUN-PLANT;SL-8;Fragile;WH-PUN-01;WH-NAG-01;2026-03-22 06:00;Confirmed;237458
ORD-0002555_V2;CUST-01695;2026-03-27;2026-03-29;Low;2061;16,65;22;Auto Parts;MAT-2091;DEL-PLANT;SL-6;Fragile;WH-DEL-01;WH-MUM-01;2026-03-29 06:00;Confirmed;481354
ORD-0007591_V2;CUST-01026;2026-01-13;2026-01-15;Low;1484;8,02;24;Auto Parts;MAT-6503;PUN-PLANT;SL-1;Temperature Controlled;WH-PUN-01;WH-NAG-01;2026-01-15 06:00;Confirmed;703305
ORD-0001613_V2;CUST-01294;2026-03-15;2026-03-17;Low;1615;11,39;25;Auto Parts;MAT-3577;CHE-PLANT;SL-4;Fragile;WH-CHE-01;WH-BAN-01;2026-03-17 06:00;Confirmed;566060
ORD-0002738_V2;CUST-00278;2026-01-19;2026-01-21;Medium;1210;17,25;15;Steel;MAT-4635;CHE-PLANT;SL-12;Fragile;WH-CHE-01;WH-BAN-01;2026-01-21 06:00;Confirmed;745607
ORD-0003456_V2;CUST-01054;2026-01-03;2026-01-05;Low;3610;5,66;24;Textiles;MAT-9878;DEL-PLANT;SL-11;Normal;WH-DEL-01;WH-KOL-01;2026-01-05 06:00;Confirmed;517827
ORD-0007624_V2;CUST-00817;2026-02-20;2026-02-22;High;3350;15,72;22;Machinery;MAT-1090;GUW-PLANT;SL-15;Fragile;WH-GUW-01;WH-SIL-01;2026-02-22 06:00;Confirmed;339068
ORD-0010700_V2;CUST-01011;2026-01-13;2026-01-15;High;1393;13,31;20;Steel;MAT-4076;BAN-PLANT;SL-8;Fragile;WH-BAN-01;WH-MYS-01;2026-01-15 06:00;Confirmed;154797
ORD-0008328_V2;CUST-00852;2026-02-21;2026-02-23;Low;2745;16,02;16;Steel;MAT-5646;BAN-PLANT;SL-10;Hazardous;WH-BAN-01;WH-MUM-01;2026-02-23 06:00;Confirmed;208149
ORD-0000649_V2;CUST-01208;2026-02-22;2026-02-24;High;2629;18,69;1;Auto Parts;MAT-3249;GUW-PLANT;SL-14;Normal;WH-GUW-01;WH-SIL-01;2026-02-24 06:00;Confirmed;389467
ORD-0006062_V2;CUST-02809;2026-02-18;2026-02-20;Low;795;3,89;17;Machinery;MAT-3102;CHE-PLANT;SL-9;Temperature Controlled;WH-CHE-01;WH-KOL-01;2026-02-20 06:00;Confirmed;450406
ORD-0002863_V2;CUST-01629;2026-03-04;2026-03-06;Low;2228;20,63;19;FMCG;MAT-2055;CHE-PLANT;SL-12;Fragile;WH-CHE-01;WH-BAN-01;2026-03-06 06:00;Confirmed;770111
ORD-0000880_V2;CUST-02431;2026-01-20;2026-01-22;Low;496;12,96;29;Pharma;MAT-3410;DEL-PLANT;SL-3;Fragile;WH-DEL-01;WH-MUM-01;2026-01-22 06:00;Confirmed;414474
ORD-0009321_V2;CUST-01946;2026-02-12;2026-02-14;Medium;3427;19,91;14;Steel;MAT-8450;COI-PLANT;SL-4;Fragile;WH-COI-01;WH-CHE-01;2026-02-14 06:00;Confirmed;303981
ORD-0003838_V2;CUST-02128;2026-01-09;2026-01-11;High;2651;10,05;12;FMCG;MAT-7482;CHE-PLANT;SL-13;Hazardous;WH-CHE-01;WH-BAN-01;2026-01-11 06:00;Confirmed;384525
ORD-0004829_V2;CUST-00059;2026-01-26;2026-01-28;Low;3278;3,14;3;Machinery;MAT-6077;BAN-PLANT;SL-1;Hazardous;WH-BAN-01;WH-DEL-01;2026-01-28 06:00;Confirmed;389549
ORD-0002304_V2;CUST-01312;2026-02-04;2026-02-06;High;497;2,82;3;Auto Parts;MAT-3659;BAN-PLANT;SL-12;Temperature Controlled;WH-BAN-01;WH-DEL-01;2026-02-06 06:00;Confirmed;713562
ORD-0006254_V2;CUST-00873;2026-02-19;2026-02-21;High;354;9,48;7;Pharma;MAT-7852;BAN-PLANT;SL-2;Normal;WH-BAN-01;WH-DEL-01;2026-02-21 06:00;Confirmed;663861
ORD-0001625_V2;CUST-02656;2026-03-30;2026-04-01;Medium;2171;19,44;20;Pharma;MAT-6617;BAN-PLANT;SL-9;Hazardous;WH-BAN-01;WH-MYS-01;2026-04-01 06:00;Confirmed;684473
ORD-0000551_V2;CUST-01971;2026-02-15;2026-02-17;Low;2077;15,85;4;Pharma;MAT-8875;BAN-PLANT;SL-3;Hazardous;WH-BAN-01;WH-HYD-01;2026-02-17 06:00;Confirmed;788338
ORD-0003949_V2;CUST-00109;2026-01-03;2026-01-05;High;2293;20,38;14;Machinery;MAT-3230;GUW-PLANT;SL-4;Hazardous;WH-GUW-01;WH-SIL-01;2026-01-05 06:00;Confirmed;551795
ORD-0006936_V2;CUST-00974;2026-02-11;2026-02-13;High;821;22,53;5;FMCG;MAT-2290;CHE-PLANT;SL-4;Fragile;WH-CHE-01;WH-HYD-01;2026-02-13 06:00;Confirmed;156115
ORD-0009975_V2;CUST-02857;2026-01-17;2026-01-19;Medium;1819;17,67;19;FMCG;MAT-6092;BAN-PLANT;SL-6;Temperature Controlled;WH-BAN-01;WH-MYS-01;2026-01-19 06:00;Confirmed;201652
ORD-0006701_V2;CUST-00780;2026-01-21;2026-01-23;Low;1289;2,45;17;FMCG;MAT-8426;BAN-PLANT;SL-3;Hazardous;WH-BAN-01;WH-HYD-01;2026-01-23 06:00;Confirmed;302453
ORD-0004503_V2;CUST-00228;2026-01-31;2026-02-02;High;2681;20,62;9;FMCG;MAT-7802;BAN-PLANT;SL-13;Temperature Controlled;WH-BAN-01;WH-MUM-01;2026-02-02 06:00;Confirmed;151034
ORD-0005295_V2;CUST-01166;2026-01-02;2026-01-04;Medium;1643;18,2;25;Textiles;MAT-4210;IND-PLANT;SL-3;Temperature Controlled;WH-IND-01;WH-MUM-01;2026-01-04 06:00;Confirmed;796150
ORD-0008199_V2;CUST-01083;2026-03-09;2026-03-11;Low;2559;21,7;9;Textiles;MAT-7756;GUW-PLANT;SL-15;Normal;WH-GUW-01;WH-SIL-01;2026-03-11 06:00;Confirmed;660013
ORD-0000212_V2;CUST-02686;2026-03-27;2026-03-29;High;1359;13,91;8;Electronics;MAT-2303;CHE-PLANT;SL-9;Fragile;WH-CHE-01;WH-KOL-01;2026-03-29 06:00;Confirmed;67869
ORD-0010029_V2;CUST-01867;2026-02-07;2026-02-09;Medium;3620;22,03;23;Pharma;MAT-6787;BAN-PLANT;SL-9;Fragile;WH-BAN-01;WH-DEL-01;2026-02-09 06:00;Confirmed;768188
ORD-0005678_V2;CUST-00317;2026-01-03;2026-01-05;High;3759;9,51;20;Electronics;MAT-4480;BAN-PLANT;SL-6;Normal;WH-BAN-01;WH-MUM-01;2026-01-05 06:00;Confirmed;284225
ORD-0009623_V2;CUST-00463;2026-03-27;2026-03-29;Medium;2087;2,15;10;Auto Parts;MAT-9735;RAN-PLANT;SL-10;Normal;WH-RAN-01;WH-DEL-01;2026-03-29 06:00;Confirmed;760818
ORD-0003233_V2;CUST-01970;2026-02-26;2026-02-28;Medium;1488;12,25;13;Textiles;MAT-4254;MUM-PLANT;SL-11;Temperature Controlled;WH-MUM-01;WH-AHM-01;2026-02-28 06:00;Confirmed;375344
ORD-0010529_V2;CUST-00916;2026-03-11;2026-03-13;Medium;3491;2,53;13;Machinery;MAT-3152;BAN-PLANT;SL-2;Normal;WH-BAN-01;WH-DEL-01;2026-03-13 06:00;Confirmed;270741
ORD-0006386_V2;CUST-01572;2026-01-06;2026-01-08;Medium;2080;4,8;4;FMCG;MAT-6879;CHE-PLANT;SL-9;Normal;WH-CHE-01;WH-HYD-01;2026-01-08 06:00;Confirmed;769998
ORD-0003544_V2;CUST-00183;2026-01-30;2026-02-01;Medium;254;6,18;16;Pharma;MAT-3775;LUC-PLANT;SL-14;Fragile;WH-LUC-01;WH-DEL-01;2026-02-01 06:00;Confirmed;72580
ORD-0000069_V2;CUST-02534;2026-02-20;2026-02-22;Low;3251;13,41;9;Steel;MAT-4343;LUC-PLANT;SL-5;Fragile;WH-LUC-01;WH-DEL-01;2026-02-22 06:00;Confirmed;70784
ORD-0001439_V2;CUST-02263;2026-01-09;2026-01-11;Low;3480;8,93;20;FMCG;MAT-8629;KOL-PLANT;SL-7;Normal;WH-KOL-01;WH-GUW-01;2026-01-11 06:00;Confirmed;138687
ORD-0002516_V2;CUST-00309;2026-03-11;2026-03-13;High;483;12,3;19;Auto Parts;MAT-8847;PUN-PLANT;SL-13;Normal;WH-PUN-01;WH-NAG-01;2026-03-13 06:00;Confirmed;190865
ORD-0002869_V2;CUST-01708;2026-02-08;2026-02-10;Low;3436;15,32;17;Textiles;MAT-6610;LUC-PLANT;SL-13;Temperature Controlled;WH-LUC-01;WH-DEL-01;2026-02-10 06:00;Confirmed;307909
ORD-0003964_V2;CUST-01724;2026-03-16;2026-03-18;High;1797;9,53;10;Electronics;MAT-1335;KOL-PLANT;SL-3;Hazardous;WH-KOL-01;WH-GUW-01;2026-03-18 06:00;Confirmed;273656
ORD-0008171_V2;CUST-01166;2026-02-03;2026-02-05;Low;1392;18,11;16;Textiles;MAT-3293;COI-PLANT;SL-1;Fragile;WH-COI-01;WH-CHE-01;2026-02-05 06:00;Confirmed;684426
ORD-0006577_V2;CUST-01497;2026-02-22;2026-02-24;High;2028;22,2;19;FMCG;MAT-4058;BAN-PLANT;SL-10;Temperature Controlled;WH-BAN-01;WH-CHE-01;2026-02-24 06:00;Confirmed;731104
ORD-0010074_V2;CUST-01442;2026-02-25;2026-02-27;High;3513;17,34;9;Auto Parts;MAT-6157;GUW-PLANT;SL-2;Fragile;WH-GUW-01;WH-SIL-01;2026-02-27 06:00;Confirmed;80298
ORD-0000697_V2;CUST-01960;2026-02-17;2026-02-19;Low;613;5,97;8;Pharma;MAT-4576;PAT-PLANT;SL-5;Fragile;WH-PAT-01;WH-KOL-01;2026-02-19 06:00;Confirmed;722633
ORD-0008726_V2;CUST-00410;2026-01-28;2026-01-30;High;605;14,72;26;Auto Parts;MAT-7053;BAN-PLANT;SL-15;Fragile;WH-BAN-01;WH-HYD-01;2026-01-30 06:00;Confirmed;484815
ORD-0003943_V2;CUST-01091;2026-03-19;2026-03-21;High;252;7,16;29;Machinery;MAT-9490;AHM-PLANT;SL-3;Normal;WH-AHM-01;WH-JAI-01;2026-03-21 06:00;Confirmed;120501
ORD-0004552_V2;CUST-02124;2026-01-13;2026-01-15;High;1380;8,97;1;Textiles;MAT-1411;BAN-PLANT;SL-4;Normal;WH-BAN-01;WH-CHE-01;2026-01-15 06:00;Confirmed;764605
ORD-0011731_V2;CUST-02384;2026-03-09;2026-03-11;Low;637;11,86;24;Electronics;MAT-8493;DEL-PLANT;SL-5;Fragile;WH-DEL-01;WH-KOL-01;2026-03-11 06:00;Confirmed;734835
ORD-0010213_V2;CUST-01915;2026-01-22;2026-01-24;High;3448;18,37;23;Auto Parts;MAT-6981;CHE-PLANT;SL-3;Fragile;WH-CHE-01;WH-BAN-01;2026-01-24 06:00;Confirmed;471385
ORD-0004382_V2;CUST-01058;2026-01-14;2026-01-16;Medium;2610;12,41;8;Machinery;MAT-2171;DEL-PLANT;SL-14;Normal;WH-DEL-01;WH-JAI-01;2026-01-16 06:00;Confirmed;104572
ORD-0009054_V2;CUST-02546;2026-02-28;2026-03-02;High;290;4,31;28;Electronics;MAT-5816;BAN-PLANT;SL-14;Temperature Controlled;WH-BAN-01;WH-DEL-01;2026-03-02 06:00;Confirmed;490762
ORD-0001315_V2;CUST-00652;2026-04-01;2026-04-03;Low;349;7,81;22;Machinery;MAT-7808;KOL-PLANT;SL-12;Hazardous;WH-KOL-01;WH-BHU-01;2026-04-03 06:00;Confirmed;657351
ORD-0006783_V2;CUST-02990;2026-02-03;2026-02-05;Low;827;15,3;6;Textiles;MAT-7038;MUM-PLANT;SL-3;Temperature Controlled;WH-MUM-01;WH-AHM-01;2026-02-05 06:00;Confirmed;761978
ORD-0008422_V2;CUST-01332;2026-02-17;2026-02-19;High;3362;6,46;17;Steel;MAT-5784;PAT-PLANT;SL-9;Hazardous;WH-PAT-01;WH-KOL-01;2026-02-19 06:00;Confirmed;362919
ORD-0005554_V2;CUST-02056;2026-01-31;2026-02-02;Medium;2828;10,64;19;FMCG;MAT-6729;BAN-PLANT;SL-9;Normal;WH-BAN-01;WH-DEL-01;2026-02-02 06:00;Confirmed;137539
ORD-0009636_V2;CUST-00539;2026-03-25;2026-03-27;High;3117;24,41;15;Steel;MAT-8204;CHE-PLANT;SL-7;Fragile;WH-CHE-01;WH-HYD-01;2026-03-27 06:00;Confirmed;382382
